"22915;""2018-06-26 17:05:00"";""김예준"";""17760808150623685116"";""shinhan"";""kr"";""106.155.134.184"""
"22916;""2018-06-26 17:05:00"";""홍잔디"";""17101021865487083054"";""gwangju"";""kr"";""106.158.159.221"""
"22917;""2018-06-26 17:05:00"";""주지윤"";""56156081131853018508"";""nh"";""kr"";""106.161.103.30"""
"22918;""2018-06-26 17:05:00"";""진경호"";""57780580488478113351"";""citi"";""kr"";""106.161.212.183"""
"22919;""2018-06-26 17:05:00"";""송그림"";""65657281228361280281"";""jeonbuk"";""kr"";""106.165.98.130"""
"22920;""2018-06-26 17:05:00"";""원영일"";""53780224838720643065"";""nh"";""kr"";""106.166.213.55"""
"22921;""2018-06-26 17:05:00"";""주호람"";""43118668555640453077"";""gwangju"";""kr"";""106.167.111.67"""
"22922;""2018-06-26 17:05:00"";""장성훈"";""13630735786111153273"";""ibk"";""kr"";""106.17.148.156"""
"22923;""2018-06-26 17:05:00"";""나무현"";""34273854647016811015"";""busan"";""kr"";""106.170.105.79"""
"22924;""2018-06-26 17:05:00"";""홍한울"";""40767724364325128071"";""gwangju"";""kr"";""106.170.197.232"""
"22925;""2018-06-26 17:05:00"";""문보미"";""63536128606761076141"";""gwangju"";""kr"";""106.172.75.150"""
"22926;""2018-06-26 17:05:00"";""강인화"";""16121873556701740583"";""nh"";""kr"";""106.177.116.78"""
"22927;""2018-06-26 17:05:00"";""주세훈"";""41835222468812241115"";""nh"";""kr"";""106.180.19.7"""
"22928;""2018-06-26 17:05:00"";""남궁혜지"";""73652100216727672244"";""jeju"";""kr"";""106.180.33.70"""
"22929;""2018-06-26 17:05:00"";""홍민혜"";""62320302230270833720"";""shinhan"";""kr"";""106.181.151.157"""
"22930;""2018-06-26 17:05:00"";""심미애"";""25645884602336284670"";""citi"";""kr"";""106.181.166.209"""
"22931;""2018-06-26 17:05:00"";""주진우"";""60407321780420480726"";""woori"";""kr"";""106.181.218.144"""
"22932;""2018-06-26 17:05:00"";""진혜수"";""50416338481104515206"";""shinhan"";""kr"";""106.183.204.30"""
"22933;""2018-06-26 17:05:00"";""주보석"";""71316202536705452200"";""jeju"";""kr"";""106.184.189.221"""
"22934;""2018-06-26 17:05:00"";""조승기"";""45388148053601167867"";""shinhan"";""kr"";""106.186.204.7"""
"22935;""2018-06-26 17:05:00"";""문영찬"";""53862574250338186668"";""sc"";""kr"";""106.187.77.153"""
"22936;""2018-06-26 17:05:00"";""최태종"";""27873357646667263717"";""jeju"";""kr"";""106.189.69.90"""
"22937;""2018-06-26 17:05:00"";""남궁택수"";""33071222280628140727"";""gwangju"";""kr"";""106.191.14.239"""
"22938;""2018-06-26 17:05:00"";""박안영"";""35710308047722560312"";""ibk"";""kr"";""106.194.52.150"""
"22939;""2018-06-26 17:05:00"";""진무현"";""16008313888472202825"";""busan"";""kr"";""106.196.76.5"""
"22940;""2018-06-26 17:05:00"";""정승기"";""28605342066627656420"";""nh"";""kr"";""106.198.110.127"""
"22941;""2018-06-26 17:05:00"";""유민석"";""73404868342844705512"";""shinhan"";""kr"";""106.199.149.238"""
"22942;""2018-06-26 17:05:00"";""장세영"";""86232145742528380353"";""daegu"";""kr"";""106.199.175.150"""
"22943;""2018-06-26 17:05:00"";""송하진"";""13681757432352637852"";""gyungnam"";""kr"";""106.202.30.188"""
"22944;""2018-06-26 17:05:00"";""문주철"";""72316631064220220858"";""busan"";""kr"";""106.203.26.55"""
"22945;""2018-06-26 17:05:00"";""주안수"";""64165268168304125040"";""shinhan"";""kr"";""106.205.156.120"""
"22946;""2018-06-26 17:05:00"";""서중수"";""68884031503845374644"";""jeju"";""kr"";""106.207.121.38"""
"22947;""2018-06-26 17:05:00"";""고승호"";""55005357537850883221"";""nh"";""kr"";""106.209.221.123"""
"22948;""2018-06-26 17:05:00"";""고연지"";""73082726136675072831"";""jeonbuk"";""kr"";""106.213.211.211"""
"22949;""2018-06-26 17:05:00"";""남궁충희"";""75543084522717036305"";""ibk"";""kr"";""106.214.49.86"""
"22950;""2018-06-26 17:05:00"";""추진성"";""18153663438106205434"";""sc"";""kr"";""106.215.122.83"""
"22951;""2018-06-26 17:05:00"";""주영웅"";""33071358752756081687"";""kookmin"";""kr"";""106.215.160.23"""
"22952;""2018-06-26 17:05:00"";""방미령"";""14642461128238767030"";""jeju"";""kr"";""106.217.80.139"""
"22953;""2018-06-26 17:05:00"";""원연경"";""76101307805866603334"";""nh"";""kr"";""106.218.123.66"""
"22954;""2018-06-26 17:05:00"";""이경선"";""75617267211420335700"";""woori"";""kr"";""106.218.139.229"""
"22955;""2018-06-26 17:05:00"";""한중수"";""74664134756233512085"";""nh"";""kr"";""106.219.100.25"""
"22956;""2018-06-26 17:05:00"";""추성열"";""21315738012880868548"";""gyungnam"";""kr"";""106.223.150.202"""
"22957;""2018-06-26 17:05:00"";""김미애"";""76182640708758650266"";""woori"";""kr"";""106.225.179.208"""
"22958;""2018-06-26 17:05:00"";""이석희"";""43641423388056260204"";""daegu"";""kr"";""106.225.32.246"""
"22959;""2018-06-26 17:05:00"";""정준현"";""56564431563111288081"";""citi"";""kr"";""106.227.112.100"""
"22960;""2018-06-26 17:05:00"";""구윤"";""56618451150138504543"";""gyungnam"";""kr"";""106.227.156.40"""
"22961;""2018-06-26 17:05:00"";""김혁수"";""24511357218858165012"";""shinhan"";""kr"";""106.227.24.22"""
"22962;""2018-06-26 17:05:00"";""주정현"";""68633456241840054167"";""jeju"";""kr"";""106.227.29.177"""
"22963;""2018-06-26 17:05:00"";""진은혜"";""11152555544121414107"";""gwangju"";""kr"";""106.227.53.221"""
"22964;""2018-06-26 17:05:00"";""주보석"";""35686313574606707221"";""shinhan"";""kr"";""106.228.158.177"""
"22965;""2018-06-26 17:05:00"";""성경윤"";""45073824676873605766"";""nh"";""kr"";""106.230.116.225"""
"22966;""2018-06-26 17:05:00"";""기재성"";""51653480210701107286"";""busan"";""kr"";""106.231.49.87"""
"22967;""2018-06-26 17:05:00"";""한정철"";""68534528388333354343"";""woori"";""kr"";""106.232.116.208"""
"22968;""2018-06-26 17:05:00"";""구수진"";""70825117877411148613"";""gyungnam"";""kr"";""106.233.5.130"""
"22969;""2018-06-26 17:05:00"";""유승아"";""42220558580486816747"";""ibk"";""kr"";""106.233.5.168"""
"22970;""2018-06-26 17:05:00"";""구준모"";""74835047111785641161"";""daegu"";""kr"";""106.235.203.93"""
"22971;""2018-06-26 17:05:00"";""남궁지연"";""84716022432572527620"";""woori"";""kr"";""106.235.228.242"""
"22972;""2018-06-26 17:05:00"";""백해인"";""10507107877423604812"";""gwangju"";""kr"";""106.238.243.186"""
"22973;""2018-06-26 17:05:00"";""소지만"";""22338410540255614747"";""shinhan"";""kr"";""106.238.70.160"""
"22974;""2018-06-26 17:05:00"";""고서영"";""38217286566430234221"";""jeju"";""kr"";""106.239.23.189"""
"22975;""2018-06-26 17:05:00"";""남궁담비"";""82830887742187783285"";""busan"";""kr"";""106.241.200.152"""
"22976;""2018-06-26 17:05:00"";""추환주"";""84272640576356344103"";""busan"";""kr"";""106.242.14.165"""
"22977;""2018-06-26 17:05:00"";""성희진"";""45734876484737847365"";""shinhan"";""kr"";""106.244.186.60"""
"22978;""2018-06-26 17:05:00"";""정진서"";""14367333340173671174"";""gwangju"";""kr"";""106.245.106.29"""
"22979;""2018-06-26 17:05:00"";""한영미"";""52455612357228023152"";""kookmin"";""kr"";""106.248.217.127"""
"22980;""2018-06-26 17:05:00"";""권지영"";""23088132514222445665"";""jeonbuk"";""kr"";""106.248.71.236"""
"22981;""2018-06-26 17:05:00"";""채철"";""17540211210508581454"";""jeju"";""kr"";""106.251.54.102"""
"22982;""2018-06-26 17:05:00"";""구창원"";""72788124610352874405"";""kookmin"";""kr"";""106.27.116.137"""
"22983;""2018-06-26 17:05:00"";""고상혁"";""77276716125033800417"";""nh"";""kr"";""106.31.113.216"""
"22984;""2018-06-26 17:05:00"";""홍진수"";""53501865820504050180"";""kookmin"";""kr"";""106.31.178.251"""
"22985;""2018-06-26 17:05:00"";""원성새"";""76031153118616158338"";""jeonbuk"";""kr"";""106.31.246.216"""
"22986;""2018-06-26 17:05:00"";""강천희"";""37338070204416636683"";""daegu"";""kr"";""106.34.245.183"""
"22987;""2018-06-26 17:05:00"";""서유리"";""54370410814748530674"";""jeju"";""kr"";""106.34.35.221"""
"22988;""2018-06-26 17:05:00"";""원세한"";""12603864224753125700"";""jeonbuk"";""kr"";""106.34.49.71"""
"22989;""2018-06-26 17:05:00"";""방보담"";""16656857306846508814"";""jeonbuk"";""kr"";""106.36.246.143"""
"22990;""2018-06-26 17:05:00"";""송신애"";""76805060337082303184"";""shinhan"";""kr"";""106.38.49.169"""
"22991;""2018-06-26 17:05:00"";""한소영"";""86776113188267435764"";""nh"";""kr"";""106.39.107.69"""
"22992;""2018-06-26 17:05:00"";""채나래"";""42176751218548275277"";""kookmin"";""kr"";""106.4.88.46"""
"22993;""2018-06-26 17:05:00"";""진은수"";""65153876437527841842"";""woori"";""kr"";""106.40.3.102"""
"22994;""2018-06-26 17:05:00"";""송신희"";""57002088732315708332"";""gyungnam"";""kr"";""106.42.249.5"""
"22995;""2018-06-26 17:05:00"";""장승범"";""23800553482634442024"";""gyungnam"";""kr"";""106.46.181.129"""
"22996;""2018-06-26 17:05:00"";""이하연"";""42078111127843067162"";""busan"";""kr"";""106.46.253.154"""
"22997;""2018-06-26 17:05:00"";""방영재"";""42863287466150740603"";""shinhan"";""kr"";""106.47.246.197"""
"22998;""2018-06-26 17:05:00"";""한희주"";""35472733774111866275"";""woori"";""kr"";""106.5.11.157"""
"22999;""2018-06-26 17:05:00"";""기춘운"";""61652865108881515176"";""woori"";""kr"";""106.50.105.195"""
"23000;""2018-06-26 17:05:00"";""고초롱"";""86780172028265631057"";""citi"";""kr"";""106.51.69.241"""
"23001;""2018-06-26 17:05:00"";""하대종"";""77608254714666438012"";""gyungnam"";""kr"";""106.52.192.188"""
"23002;""2018-06-26 17:05:00"";""송새벽"";""44830250812685713554"";""citi"";""kr"";""106.52.86.26"""
"23003;""2018-06-26 17:05:00"";""추진배"";""51146604445442861425"";""busan"";""kr"";""106.54.124.9"""
"23004;""2018-06-26 17:05:00"";""정주석"";""28703358306614420450"";""nh"";""kr"";""106.6.167.215"""
"23005;""2018-06-26 17:05:00"";""성찬희"";""16137288873837340432"";""jeju"";""kr"";""106.61.239.211"""
"23006;""2018-06-26 17:05:00"";""채성민"";""71660528303668130387"";""jeonbuk"";""kr"";""106.61.8.225"""
"23007;""2018-06-26 17:05:00"";""송하향"";""67858080661527580258"";""citi"";""kr"";""106.65.168.31"""
"23008;""2018-06-26 17:05:00"";""탁완섭"";""61422737664845215610"";""gyungnam"";""kr"";""106.67.162.193"""
"23009;""2018-06-26 17:05:00"";""권설주"";""40208140548288843117"";""shinhan"";""kr"";""106.67.201.123"""
"23010;""2018-06-26 17:05:00"";""유유진"";""25583507337481006130"";""nh"";""kr"";""106.68.34.161"""
"23011;""2018-06-26 17:05:00"";""진철규"";""25457346766212862712"";""daegu"";""kr"";""106.71.21.150"""
"23012;""2018-06-26 17:05:00"";""심세종"";""47140768278846268605"";""nh"";""kr"";""106.72.240.36"""
"23013;""2018-06-26 17:05:00"";""홍숙자"";""33038733223043085030"";""shinhan"";""kr"";""106.76.10.188"""
"23014;""2018-06-26 17:05:00"";""정한비"";""46762713283378361483"";""busan"";""kr"";""106.77.144.149"""
"23015;""2018-06-26 17:05:00"";""백으뜸"";""60777181573186822820"";""daegu"";""kr"";""106.8.149.124"""
"23016;""2018-06-26 17:05:00"";""심동인"";""44408360477112112600"";""jeju"";""kr"";""106.8.89.246"""
"23017;""2018-06-26 17:05:00"";""조재율"";""76787550542307543405"";""nh"";""kr"";""106.80.35.13"""
"23018;""2018-06-26 17:05:00"";""한규식"";""75480622543101148454"";""daegu"";""kr"";""106.88.236.5"""
"23019;""2018-06-26 17:05:00"";""탁정종"";""46027283676142178234"";""shinhan"";""kr"";""106.89.250.69"""
"23020;""2018-06-26 17:05:00"";""권주철"";""46340243143443363283"";""sc"";""kr"";""106.9.178.184"""
"23021;""2018-06-26 17:05:00"";""나지원"";""80621358683857310831"";""shinhan"";""kr"";""106.9.72.157"""
"23022;""2018-06-26 17:05:00"";""채석주"";""14713370668732344718"";""ibk"";""kr"";""106.9.97.52"""
"23023;""2018-06-26 17:05:00"";""추미리"";""34167387006121850157"";""gyungnam"";""kr"";""106.91.23.145"""
"23024;""2018-06-26 17:05:00"";""유정호"";""32163331105860851746"";""sc"";""kr"";""106.94.124.192"""
"23025;""2018-06-26 17:05:00"";""성형주"";""38242443732117846143"";""citi"";""kr"";""106.95.208.205"""
"23026;""2018-06-26 17:05:00"";""추영민"";""73307087305104072432"";""shinhan"";""kr"";""106.97.155.243"""
"23027;""2018-06-26 17:05:00"";""권진후"";""72624137485265637227"";""ibk"";""kr"";""106.97.64.141"""
"23028;""2018-06-26 17:05:00"";""진영일"";""48018301608412347244"";""ibk"";""kr"";""106.98.87.52"""
"23029;""2018-06-26 17:05:00"";""김지선"";""28751550455511855865"";""jeju"";""kr"";""107.10.10.120"""
"23030;""2018-06-26 17:05:00"";""고하연"";""58013414358667037488"";""daegu"";""kr"";""107.10.17.134"""
"23031;""2018-06-26 17:05:00"";""백옥자"";""86735800707644352046"";""busan"";""kr"";""107.10.77.209"""
"23032;""2018-06-26 17:05:00"";""김민철"";""40885358103686073104"";""citi"";""kr"";""107.103.116.237"""
"23033;""2018-06-26 17:05:00"";""권소미"";""54265272363471781126"";""jeju"";""kr"";""107.105.159.93"""
"23034;""2018-06-26 17:05:00"";""권리내"";""62864346774022545175"";""nh"";""kr"";""107.107.14.119"""
"23035;""2018-06-26 17:05:00"";""이태일"";""45847772122062315786"";""sc"";""kr"";""107.11.158.160"""
"23036;""2018-06-26 17:05:00"";""문상현"";""15032747415357113334"";""citi"";""kr"";""107.114.10.16"""
"23037;""2018-06-26 17:05:00"";""서훈규"";""63787558127858813334"";""sc"";""kr"";""107.115.229.56"""
"23038;""2018-06-26 17:05:00"";""최수혁"";""58557380410856843243"";""shinhan"";""kr"";""107.115.7.107"""
"23039;""2018-06-26 17:05:00"";""강수철"";""60853776118620713256"";""sc"";""kr"";""107.116.230.75"""
"23040;""2018-06-26 17:05:00"";""하윤형"";""31387512678613055852"";""gyungnam"";""kr"";""107.12.162.79"""
"23041;""2018-06-26 17:05:00"";""구서준"";""23053507156844562045"";""woori"";""kr"";""107.120.3.211"""
"23042;""2018-06-26 17:05:00"";""강민호"";""44680647317831766107"";""jeonbuk"";""kr"";""107.121.218.69"""
"23043;""2018-06-26 17:05:00"";""이혜인"";""86688464362558872332"";""jeju"";""kr"";""107.123.202.33"""
"23044;""2018-06-26 17:05:00"";""최세준"";""40661708115262008816"";""ibk"";""kr"";""107.123.22.249"""
"23045;""2018-06-26 17:05:00"";""장재범"";""37283477364563077615"";""daegu"";""kr"";""107.123.233.195"""
"23046;""2018-06-26 17:05:00"";""강수인"";""74284302340015182848"";""busan"";""kr"";""107.125.24.17"""
"23047;""2018-06-26 17:05:00"";""강하나"";""66508046434680410087"";""nh"";""kr"";""107.125.96.15"""
"23048;""2018-06-26 17:05:00"";""강유린"";""38410675050511161437"";""citi"";""kr"";""107.126.221.50"""
"23049;""2018-06-26 17:05:00"";""나희도"";""17127670065256080115"";""nh"";""kr"";""107.129.138.14"""
"23050;""2018-06-26 17:05:00"";""박시원"";""10154081863710126456"";""sc"";""kr"";""107.129.178.235"""
"23051;""2018-06-26 17:05:00"";""남정민"";""65056614015816156563"";""woori"";""kr"";""107.13.56.206"""
"23052;""2018-06-26 17:05:00"";""강성소"";""85281334061834120105"";""shinhan"";""kr"";""107.134.8.109"""
"23053;""2018-06-26 17:05:00"";""박은민"";""64886047311633146602"";""ibk"";""kr"";""107.135.240.181"""
"23054;""2018-06-26 17:05:00"";""한종현"";""31465672228180788526"";""citi"";""kr"";""107.137.4.134"""
"23055;""2018-06-26 17:05:00"";""주바람"";""78427754763266175457"";""daegu"";""kr"";""107.141.165.205"""
"23056;""2018-06-26 17:05:00"";""권민하"";""71586026840810220464"";""gyungnam"";""kr"";""107.145.106.117"""
"23057;""2018-06-26 17:05:00"";""나미연"";""41876710273507482058"";""gwangju"";""kr"";""107.145.174.186"""
"23058;""2018-06-26 17:05:00"";""허초롱"";""26563236432420725635"";""woori"";""kr"";""107.145.49.230"""
"23059;""2018-06-26 17:05:00"";""조일성"";""31413716411654466240"";""jeonbuk"";""kr"";""107.146.113.75"""
"23060;""2018-06-26 17:05:00"";""심소라"";""56005285705730431027"";""daegu"";""kr"";""107.147.34.71"""
"23061;""2018-06-26 17:05:00"";""기연우"";""25252583768201274884"";""shinhan"";""kr"";""107.147.69.253"""
"23062;""2018-06-26 17:05:00"";""최승연"";""47221435206506826387"";""gwangju"";""kr"";""107.149.214.124"""
"23063;""2018-06-26 17:05:00"";""문인건"";""81273743640061253703"";""gyungnam"";""kr"";""107.154.127.210"""
"23064;""2018-06-26 17:05:00"";""방세현"";""17781882867647267818"";""jeju"";""kr"";""107.154.179.169"""
"23065;""2018-06-26 17:05:00"";""소유비"";""72605706023054057851"";""jeju"";""kr"";""107.156.47.161"""
"23066;""2018-06-26 17:05:00"";""구소"";""47748873753118221544"";""nh"";""kr"";""107.157.251.236"""
"23067;""2018-06-26 17:05:00"";""방지용"";""88847285406656871060"";""kookmin"";""kr"";""107.162.201.78"""
"23068;""2018-06-26 17:05:00"";""한여름"";""72380512105273462266"";""gwangju"";""kr"";""107.163.23.215"""
"23069;""2018-06-26 17:05:00"";""서정혁"";""40530321161141885225"";""jeju"";""kr"";""107.165.166.21"""
"23070;""2018-06-26 17:05:00"";""주주안"";""85787586346013232433"";""ibk"";""kr"";""107.17.212.6"""
"23071;""2018-06-26 17:05:00"";""허충성"";""50856570847373738025"";""woori"";""kr"";""107.172.177.90"""
"23072;""2018-06-26 17:05:00"";""백범재"";""62546151564661752130"";""shinhan"";""kr"";""107.174.49.183"""
"23073;""2018-06-26 17:05:00"";""채승호"";""37006032517576211676"";""jeju"";""kr"";""107.174.74.155"""
"23074;""2018-06-26 17:05:00"";""성정한"";""50801161607275021115"";""ibk"";""kr"";""107.175.142.39"""
"23075;""2018-06-26 17:05:00"";""탁진희"";""31556046052178460281"";""nh"";""kr"";""107.175.220.36"""
"23076;""2018-06-26 17:05:00"";""송홍도"";""34768641167047334840"";""kookmin"";""kr"";""107.176.137.59"""
"23077;""2018-06-26 17:05:00"";""채빛나리"";""33104086032786057036"";""daegu"";""kr"";""107.176.200.77"""
"23078;""2018-06-26 17:05:00"";""방도윤"";""67456781157540141351"";""nh"";""kr"";""107.177.143.22"""
"23079;""2018-06-26 17:05:00"";""성인화"";""78752136536466502086"";""sc"";""kr"";""107.177.204.137"""
"23080;""2018-06-26 17:05:00"";""고석주"";""56837385813824202380"";""ibk"";""kr"";""107.179.221.215"""
"23081;""2018-06-26 17:05:00"";""채기쁨"";""78540425127266081150"";""jeju"";""kr"";""107.182.80.176"""
"23082;""2018-06-26 17:05:00"";""구민상"";""88063651346218645476"";""nh"";""kr"";""107.184.192.155"""
"23083;""2018-06-26 17:05:00"";""진경희"";""44702474046426728528"";""jeonbuk"";""kr"";""107.186.82.251"""
"23084;""2018-06-26 17:05:00"";""고선재"";""22417153888048803771"";""jeju"";""kr"";""107.192.187.38"""
"23085;""2018-06-26 17:05:00"";""방하향"";""25410032781003575841"";""jeju"";""kr"";""107.193.143.27"""
"23086;""2018-06-26 17:05:00"";""심승권"";""36361183241883655520"";""sc"";""kr"";""107.193.39.77"""
"23087;""2018-06-26 17:05:00"";""한선호"";""80715744386353512105"";""nh"";""kr"";""107.194.121.44"""
"23088;""2018-06-26 17:05:00"";""진철민"";""40115541415801483703"";""jeju"";""kr"";""107.199.164.26"""
"23089;""2018-06-26 17:05:00"";""권광수"";""80553054232588283401"";""ibk"";""kr"";""107.199.201.196"""
"23090;""2018-06-26 17:05:00"";""허희주"";""15227540551042288364"";""sc"";""kr"";""107.199.220.172"""
"23091;""2018-06-26 17:05:00"";""추경혜"";""41024580770073504176"";""gwangju"";""kr"";""107.199.246.75"""
"23092;""2018-06-26 17:05:00"";""나유비"";""38675276547413653746"";""citi"";""kr"";""107.2.171.94"""
"23093;""2018-06-26 17:05:00"";""소영환"";""61813456667604772805"";""ibk"";""kr"";""107.20.55.133"""
"23094;""2018-06-26 17:05:00"";""권민희"";""78647230815012867761"";""nh"";""kr"";""107.20.74.116"""
"23095;""2018-06-26 17:05:00"";""권윤아"";""68154301742528314272"";""citi"";""kr"";""107.200.104.220"""
"23096;""2018-06-26 17:05:00"";""홍혜민"";""68687823343885133107"";""sc"";""kr"";""107.200.104.74"""
"23097;""2018-06-26 17:05:00"";""송나현"";""17025332682122150370"";""jeonbuk"";""kr"";""107.200.250.164"""
"23098;""2018-06-26 17:05:00"";""진늘찬"";""25074357640308322056"";""woori"";""kr"";""107.201.242.219"""
"23099;""2018-06-26 17:05:00"";""소민정"";""51220620027744061581"";""jeonbuk"";""kr"";""107.205.58.70"""
"23100;""2018-06-26 17:05:00"";""하하연"";""23577274305832446203"";""citi"";""kr"";""107.206.247.36"""
"23101;""2018-06-26 17:05:00"";""강민석"";""16742138102667034477"";""sc"";""kr"";""107.207.84.212"""
"23102;""2018-06-26 17:05:00"";""기단비"";""58735307507487127113"";""jeju"";""kr"";""107.209.162.69"""
"23103;""2018-06-26 17:05:00"";""남예찬"";""80723241207052322527"";""shinhan"";""kr"";""107.21.223.94"""
"23104;""2018-06-26 17:05:00"";""송재연"";""82845052430107775410"";""nh"";""kr"";""107.21.45.171"""
"23105;""2018-06-26 17:05:00"";""홍숙자"";""68185138727037768481"";""ibk"";""kr"";""107.213.100.135"""
"23106;""2018-06-26 17:05:00"";""서성희"";""88258117612617407746"";""jeju"";""kr"";""107.216.118.208"""
"23107;""2018-06-26 17:05:00"";""주늘찬"";""63765346548332808616"";""kookmin"";""kr"";""107.216.97.235"""
"23108;""2018-06-26 17:05:00"";""정윤일"";""74702020584066082702"";""jeonbuk"";""kr"";""107.217.29.17"""
"23109;""2018-06-26 17:05:00"";""탁인철"";""17060176567737852044"";""citi"";""kr"";""107.219.179.206"""
"23110;""2018-06-26 17:05:00"";""진정태"";""45618404853880424360"";""jeonbuk"";""kr"";""107.22.188.16"""
"23111;""2018-06-26 17:05:00"";""주설현"";""68073350331664818632"";""woori"";""kr"";""107.222.78.45"""
"23112;""2018-06-26 17:05:00"";""장종덕"";""47588022657341342124"";""daegu"";""kr"";""107.225.94.52"""
"23113;""2018-06-26 17:05:00"";""진승권"";""60643013464687577522"";""kookmin"";""kr"";""107.230.158.188"""
"23114;""2018-06-26 17:05:00"";""하은설"";""24776010774078112113"";""jeju"";""kr"";""107.236.182.181"""
"23115;""2018-06-26 17:05:00"";""정태평"";""34554783368401308226"";""daegu"";""kr"";""107.236.249.125"""
"23116;""2018-06-26 17:05:00"";""남궁혜미"";""62531210307658456285"";""gwangju"";""kr"";""107.238.239.103"""
"23117;""2018-06-26 17:05:00"";""남규리"";""78373721377157844712"";""shinhan"";""kr"";""107.240.117.235"""
"23118;""2018-06-26 17:05:00"";""강현윤"";""64004017320681860055"";""ibk"";""kr"";""107.243.196.34"""
"23119;""2018-06-26 17:05:00"";""나성미"";""88417035214657175081"";""gyungnam"";""kr"";""107.243.80.18"""
"23120;""2018-06-26 17:05:00"";""추주경"";""32121077554827712734"";""kookmin"";""kr"";""107.244.136.71"""
"23121;""2018-06-26 17:05:00"";""탁정석"";""84300048177071372002"";""citi"";""kr"";""107.245.17.249"""
"23122;""2018-06-26 17:05:00"";""강용익"";""64354537575701674857"";""nh"";""kr"";""107.25.50.159"""
"23123;""2018-06-26 17:05:00"";""권경철"";""82787773743867174842"";""sc"";""kr"";""107.26.49.68"""
"23124;""2018-06-26 17:05:00"";""나태훈"";""60172842043376175814"";""nh"";""kr"";""107.27.214.234"""
"23125;""2018-06-26 17:05:00"";""장이린"";""20080437127813088124"";""daegu"";""kr"";""107.28.214.156"""
"23126;""2018-06-26 17:05:00"";""조하루"";""75658274401371261143"";""jeju"";""kr"";""107.31.167.100"""
"23127;""2018-06-26 17:05:00"";""허성모"";""75337167238221131138"";""gwangju"";""kr"";""107.33.133.53"""
"23128;""2018-06-26 17:05:00"";""박진배"";""86311367408807210045"";""shinhan"";""kr"";""107.33.78.124"""
"23129;""2018-06-26 17:05:00"";""주박"";""48115528870264018427"";""woori"";""kr"";""107.33.95.167"""
"23130;""2018-06-26 17:05:00"";""김민석"";""57807228751750523747"";""sc"";""kr"";""107.35.117.134"""
"23131;""2018-06-26 17:05:00"";""나위림"";""47443403084854041614"";""nh"";""kr"";""107.35.67.27"""
"23132;""2018-06-26 17:05:00"";""심아름"";""17160131124401502030"";""gyungnam"";""kr"";""107.37.186.60"""
"23133;""2018-06-26 17:05:00"";""유요환"";""68632817472488223018"";""busan"";""kr"";""107.4.113.169"""
"23134;""2018-06-26 17:05:00"";""정성미"";""63036548386212114885"";""daegu"";""kr"";""107.42.192.26"""
"23135;""2018-06-26 17:05:00"";""탁영철"";""44041503442334512304"";""ibk"";""kr"";""107.43.244.171"""
"23136;""2018-06-26 17:05:00"";""진종성"";""44712251138053101881"";""kookmin"";""kr"";""107.46.103.192"""
"23137;""2018-06-26 17:05:00"";""진옥순"";""67815403872165423865"";""busan"";""kr"";""107.46.21.201"""
"23138;""2018-06-26 17:05:00"";""고선오"";""84481306222148536127"";""gyungnam"";""kr"";""107.46.34.146"""
"23139;""2018-06-26 17:05:00"";""채선미"";""78401206256854507261"";""woori"";""kr"";""107.51.180.132"""
"23140;""2018-06-26 17:05:00"";""기남혁"";""21446435055084515821"";""ibk"";""kr"";""107.52.211.25"""
"23141;""2018-06-26 17:05:00"";""권수"";""80676284822716485108"";""busan"";""kr"";""107.52.50.125"""
"23142;""2018-06-26 17:05:00"";""허기덕"";""64113043617843732347"";""gyungnam"";""kr"";""107.53.188.10"""
"23143;""2018-06-26 17:05:00"";""진진미"";""45268187434863450280"";""daegu"";""kr"";""107.54.151.200"""
"23144;""2018-06-26 17:05:00"";""남혜라"";""76023063051382337661"";""daegu"";""kr"";""107.55.67.220"""
"23145;""2018-06-26 17:05:00"";""나환주"";""61011450654178018848"";""busan"";""kr"";""107.56.130.210"""
"23146;""2018-06-26 17:05:00"";""강달빛"";""67614261580172647273"";""woori"";""kr"";""107.56.141.66"""
"23147;""2018-06-26 17:05:00"";""강별빛"";""17714344560184785146"";""citi"";""kr"";""107.58.162.39"""
"23148;""2018-06-26 17:05:00"";""허유나"";""57217277186455461035"";""ibk"";""kr"";""107.59.125.12"""
"23149;""2018-06-26 17:05:00"";""송수민"";""51403220575655168718"";""jeonbuk"";""kr"";""107.63.87.99"""
"23150;""2018-06-26 17:05:00"";""남궁영진"";""13758112805271533408"";""sc"";""kr"";""107.64.190.7"""
"23151;""2018-06-26 17:05:00"";""서주안"";""21415301804107857160"";""gwangju"";""kr"";""107.66.120.27"""
"23152;""2018-06-26 17:05:00"";""유희윤"";""23505268244883765483"";""jeonbuk"";""kr"";""107.66.51.163"""
"23153;""2018-06-26 17:05:00"";""나진수"";""21710447580533621707"";""shinhan"";""kr"";""107.68.179.161"""
"23154;""2018-06-26 17:05:00"";""서솔길"";""44806707025827573062"";""ibk"";""kr"";""107.69.115.119"""
"23155;""2018-06-26 17:05:00"";""고주찬"";""74424223405710541328"";""kookmin"";""kr"";""107.7.153.82"""
"23156;""2018-06-26 17:05:00"";""허소연"";""40432603234411227423"";""jeonbuk"";""kr"";""107.7.157.181"""
"23157;""2018-06-26 17:05:00"";""성윤태"";""46087162210307778811"";""ibk"";""kr"";""107.7.161.82"""
